time_min,signal
6.833333,0.00029613
6.850000,0.00000000
6.866667,0.00000000
6.883333,0.00000000
6.900000,0.00019247
6.916667,0.00000000
6.933333,0.00000000
6.950000,0.00000000
6.966667,0.00005480
6.983333,0.00128864
7.000000,0.00000000
7.016667,0.00015187
7.033333,0.00000000
7.050000,0.00037580
7.066667,0.00012159
7.083333,0.00012055
7.100000,0.00000000
7.116667,0.00033969
7.133333,0.00008751
7.150000,0.00035721
7.166667,0.00029882
7.183333,0.00028956
7.200000,0.00000000
7.216667,0.00000000
7.233333,0.00020988
7.250000,0.00000000
7.266667,0.00000000
7.283333,0.00026420
7.300000,0.00082627
7.316667,0.00000000
7.333333,0.00022167
7.350000,0.00000000
7.366667,0.00072812
7.383333,0.00035088
7.400000,0.00000000
7.416667,0.00082053
7.433333,0.00000000
7.450000,0.00000000
7.466667,0.00000000
7.483333,0.00039292
7.500000,0.00030949
7.516667,0.00018752
7.533333,0.00024536
7.550000,0.00000000
7.566667,0.00000000
7.583333,0.00000000
7.600000,0.00020796
7.616667,0.00077282
7.633333,0.00000000
7.650000,0.00068462
7.666667,0.00000000
7.683333,0.00000000
7.700000,0.00000000
7.716667,0.00000000
7.733333,0.00000000
7.750000,0.00004381
7.766667,0.00013246
7.783333,0.00000000
7.800000,0.00000000
7.816667,0.00019238
7.833333,0.00051772
7.850000,0.00031993
7.866667,0.00000000
7.883333,0.00007873
7.900000,0.00028828
7.916667,0.00000000
7.933333,0.00000000
7.950000,0.00158626
7.966667,0.00000000
7.983333,0.00044683
8.000000,0.00047864
8.016667,0.00000000
8.033333,0.00000000
8.050000,0.00021350
8.066667,0.00000000
8.083333,0.00131887
8.100000,0.00000000
8.116667,0.00000000
8.133333,0.00000000
8.150000,0.00000000
8.166667,0.00062874
8.183333,0.00033817
8.200000,0.00017841
8.216667,0.00090777
8.233333,0.00000000
8.250000,0.00018740
8.266667,0.00033513
8.283333,0.00073921
8.300000,0.00008354
8.316667,0.00056607
8.333333,0.00000000
8.350000,0.00002573
8.366667,0.00024281
8.383333,0.00041862
8.400000,0.00046886
8.416667,0.00000000
8.433333,0.00000000
8.450000,0.00000000
8.466667,0.00000000
8.483333,0.00033306
8.500000,0.00020909
8.516667,0.00000000
8.533333,0.00023566
8.550000,0.00000000
8.566667,0.00060305
8.583333,0.00000000
8.600000,0.00000000
8.616667,0.00069939
8.633333,0.00000334
8.650000,0.00003459
8.666667,0.00063239
8.683333,0.00040152
8.700000,0.00000000
8.716667,0.00000000
8.733333,0.00025606
8.750000,0.00060222
8.766667,0.00046703
8.783333,0.00053903
8.800000,0.00000000
8.816667,0.00000000
8.833333,0.00076034
8.850000,0.00102129
8.866667,0.00020922
8.883333,0.00000000
8.900000,0.00008877
8.916667,0.00007424
8.933333,0.00000000
8.950000,0.00096146
8.966667,0.00000000
8.983333,0.00102207
9.000000,0.00000000
9.016667,0.00119121
9.033333,0.00028105
9.050000,0.00000000
9.066667,0.00050199
9.083333,0.00002469
9.100000,0.00062779
9.116667,0.00000000
9.133333,0.00000000
9.150000,0.00000000
9.166667,0.00000000
9.183333,0.00000735
9.200000,0.00000000
9.216667,0.00017412
9.233333,0.00056949
9.250000,0.00000000
9.266667,0.00028404
9.283333,0.00052232
9.300000,0.00044886
9.316667,0.00000000
9.333333,0.00000000
9.350000,0.00000000
9.366667,0.00000000
9.383333,0.00006016
9.400000,0.00049678
9.416667,0.00000000
9.433333,0.00027302
9.450000,0.00022199
9.466667,0.00092655
9.483333,0.00000000
9.500000,0.00000000
9.516667,0.00000000
9.533333,0.00000000
9.550000,0.00099097
9.566667,0.00017193
9.583333,0.00000000
9.600000,0.00053980
9.616667,0.00059844
9.633333,0.00000000
9.650000,0.00005389
9.666667,0.00059511
9.683333,0.00000000
9.700000,0.00064522
9.716667,0.00000000
9.733333,0.00003660
9.750000,0.00003430
9.766667,0.00000000
9.783333,0.00000000
9.800000,0.00000000
9.816667,0.00000000
9.833333,0.00000000
9.850000,0.00000000
9.866667,0.00000000
9.883333,0.00000000
9.900000,0.00000000
9.916667,0.00118691
9.933333,0.00020234
9.950000,0.00002065
9.966667,0.00000000
9.983333,0.00000000
10.000000,0.00000000
10.016667,0.00000000
10.033333,0.00000000
10.050000,0.00004363
10.066667,0.00000000
10.083333,0.00000000
10.100000,0.00000000
10.116667,0.00000000
10.133333,0.00000000
10.150000,0.00000000
10.166667,0.00039046
10.183333,0.00000000
10.200000,0.00003421
10.216667,0.00090161
10.233333,0.00000000
10.250000,0.00000000
10.266667,0.00010061
10.283333,0.00000000
10.300000,0.00000000
10.316667,0.00000000
10.333333,0.00000000
10.350000,0.00000000
10.366667,0.00000000
10.383333,0.00000000
10.400000,0.00041127
10.416667,0.00000000
10.433333,0.00069084
10.450000,0.00000000
10.466667,0.00000000
10.483333,0.00000000
10.500000,0.00008364
10.516667,0.00000000
10.533333,0.00027428
10.550000,0.00000000
10.566667,0.00000000
10.583333,0.00046848
10.600000,0.00000000
10.616667,0.00016456
10.633333,0.00000000
10.650000,0.00000000
10.666667,0.00020284
10.683333,0.00018222
10.700000,0.00063519
10.716667,0.00030459
10.733333,0.00000000
10.750000,0.00050481
10.766667,0.00011648
10.783333,0.00000000
10.800000,0.00017319
10.816667,0.00079909
10.833333,0.00000000
10.850000,0.00027576
10.866667,0.00005546
10.883333,0.00000000
10.900000,0.00062671
10.916667,0.00059255
10.933333,0.00000000
10.950000,0.00036091
10.966667,0.00090794
10.983333,0.00032101
11.000000,0.00000000
11.016667,0.00017639
11.033333,0.00038458
11.050000,0.00104099
11.066667,0.00028388
11.083333,0.00102929
11.100000,0.00000000
11.116667,0.00054928
11.133333,0.00000000
11.150000,0.00046425
11.166667,0.00012520
11.183333,0.00028549
11.200000,0.00026212
11.216667,0.00039841
11.233333,0.00000000
11.250000,0.00000000
11.266667,0.00000000
11.283333,0.00000000
11.300000,0.00143211
11.316667,0.00000000
11.333333,0.00000000
11.350000,0.00000000
11.366667,0.00000000
11.383333,0.00114447
11.400000,0.00157835
11.416667,0.00051635
11.433333,0.00000000
11.450000,0.00072165
11.466667,0.00000000
11.483333,0.00000000
11.500000,0.00087228
11.516667,0.00071376
11.533333,0.00000000
11.550000,0.00000000
11.566667,0.00073432
11.583333,0.00028632
11.600000,0.00000000
11.616667,0.00000000
11.633333,0.00034541
11.650000,0.00039662
11.666667,0.00084587
11.683333,0.00021935
11.700000,0.00000000
11.716667,0.00000000
11.733333,0.00000000
11.750000,0.00000000
11.766667,0.00000000
11.783333,0.00081921
11.800000,0.00042650
11.816667,0.00039328
11.833333,0.00000000
11.850000,0.00071850
11.866667,0.00055892
11.883333,0.00040247
11.900000,0.00012386
11.916667,0.00113994
11.933333,0.00123120
11.950000,0.00000345
11.966667,0.00000000
11.983333,0.00000000
12.000000,0.00012275
12.016667,0.00000000
12.033333,0.00051553
12.050000,0.00000000
12.066667,0.00079994
12.083333,0.00000000
12.100000,0.00065478
12.116667,0.00021977
12.133333,0.00000000
12.150000,0.00000000
12.166667,0.00041208
12.183333,0.00000000
12.200000,0.00074644
12.216667,0.00014385
12.233333,0.00042788
12.250000,0.00000000
12.266667,0.00036934
12.283333,0.00000000
12.300000,0.00069102
12.316667,0.00000000
12.333333,0.00000000
12.350000,0.00000000
12.366667,0.00000000
12.383333,0.00049732
12.400000,0.00000000
12.416667,0.00000000
12.433333,0.00000000
12.450000,0.00041612
12.466667,0.00007791
12.483333,0.00000000
12.500000,0.00000000
12.516667,0.00000000
12.533333,0.00044453
12.550000,0.00000000
12.566667,0.00000000
12.583333,0.00000000
12.600000,0.00000000
12.616667,0.00008577
12.633333,0.00000000
12.650000,0.00004802
12.666667,0.00047026
12.683333,0.00136473
12.700000,0.00000000
12.716667,0.00000000
12.733333,0.00023404
12.750000,0.00087970
12.766667,0.00002227
12.783333,0.00000000
12.800000,0.00000000
12.816667,0.00063307
12.833333,0.00000000
12.850000,0.00000000
12.866667,0.00000000
12.883333,0.00000000
12.900000,0.00000000
12.916667,0.00139484
12.933333,0.00069698
12.950000,0.00000000
12.966667,0.00065008
12.983333,0.00000000
13.000000,0.00000000
13.016667,0.00000000
13.033333,0.00036318
13.050000,0.00030236
13.066667,0.00000000
13.083333,0.00030561
13.100000,0.00032706
13.116667,0.00000000
13.133333,0.00023636
13.150000,0.00030358
13.166667,0.00026185
13.183333,0.00158843
13.200000,0.00069135
13.216667,0.00013679
13.233333,0.00000000
13.250000,0.00084387
13.266667,0.00023276
13.283333,0.00024625
13.300000,0.00000000
13.316667,0.00000000
13.333333,0.00015443
13.350000,0.00010677
13.366667,0.00000000
13.383333,0.00000000
13.400000,0.00000000
13.416667,0.00029651
13.433333,0.00000000
13.450000,0.00093788
13.466667,0.00000000
13.483333,0.00007573
13.500000,0.00006790
13.516667,0.00013999
13.533333,0.00016119
13.550000,0.00033865
13.566667,0.00128777
13.583333,0.00032103
13.600000,0.00000000
13.616667,0.00000000
13.633333,0.00009641
13.650000,0.00067867
13.666667,0.00000000
13.683333,0.00000000
13.700000,0.00017546
13.716667,0.00000000
13.733333,0.00001435
13.750000,0.00000000
13.766667,0.00021525
13.783333,0.00015467
13.800000,0.00027457
13.816667,0.00000000
13.833333,0.00000000
13.850000,0.00018928
13.866667,0.00000000
13.883333,0.00000000
13.900000,0.00000000
13.916667,0.00074217
13.933333,0.00092977
13.950000,0.00042737
13.966667,0.00000000
13.983333,0.00007654
14.000000,0.00000000
14.016667,0.00000000
14.033333,0.00000000
14.050000,0.00005261
14.066667,0.00045860
14.083333,0.00070351
14.100000,0.00027140
14.116667,0.00000000
14.133333,0.00027964
14.150000,0.00082713
14.166667,0.00034630
14.183333,0.00000000
14.200000,0.00000000
14.216667,0.00000000
14.233333,0.00000000
14.250000,0.00064309
14.266667,0.00009161
14.283333,0.00000000
14.300000,0.00037210
14.316667,0.00028268
14.333333,0.00000000
14.350000,0.00000000
14.366667,0.00000000
14.383333,0.00000000
14.400000,0.00000000
14.416667,0.00000000
14.433333,0.00000000
14.450000,0.00000000
14.466667,0.00000000
14.483333,0.00161711
14.500000,0.00000000
14.516667,0.00006780
14.533333,0.00039617
14.550000,0.00054644
14.566667,0.00114171
14.583333,0.00000000
14.600000,0.00000000
14.616667,0.00000000
14.633333,0.00095932
14.650000,0.00000000
14.666667,0.00036895
14.683333,0.00088118
14.700000,0.00063961
14.716667,0.00045680
14.733333,0.00000000
14.750000,0.00000000
14.766667,0.00000000
14.783333,0.00000000
14.800000,0.00000000
14.816667,0.00054517
14.833333,0.00013829
14.850000,0.00000000
14.866667,0.00000000
14.883333,0.00000000
14.900000,0.00008876
14.916667,0.00000000
14.933333,0.00090481
14.950000,0.00123575
14.966667,0.00040820
14.983333,0.00068996
15.000000,0.00030597
15.016667,0.00023314
15.033333,0.00000000
15.050000,0.00000000
15.066667,0.00007730
15.083333,0.00000000
15.100000,0.00000000
15.116667,0.00018416
15.133333,0.00000000
15.150000,0.00000000
15.166667,0.00000000
15.183333,0.00028401
15.200000,0.00042207
15.216667,0.00000000
15.233333,0.00000000
15.250000,0.00000000
15.266667,0.00044556
15.283333,0.00000000
15.300000,0.00019994
15.316667,0.00000000
15.333333,0.00018271
15.350000,0.00000000
15.366667,0.00014005
15.383333,0.00032030
15.400000,0.00000000
15.416667,0.00008623
15.433333,0.00000000
15.450000,0.00012060
15.466667,0.00011022
15.483333,0.00000000
15.500000,0.00000000
15.516667,0.00032813
15.533333,0.00046885
15.550000,0.00000000
15.566667,0.00000000
15.583333,0.00000000
15.600000,0.00000000
15.616667,0.00016051
15.633333,0.00000000
15.650000,0.00000000
15.666667,0.00025758
15.683333,0.00000000
15.700000,0.00002354
15.716667,0.00057269
15.733333,0.00000000
15.750000,0.00009629
15.766667,0.00000000
15.783333,0.00000000
15.800000,0.00044407
15.816667,0.00100870
15.833333,0.00027502
15.850000,0.00013069
15.866667,0.00000000
15.883333,0.00000000
15.900000,0.00073793
15.916667,0.00000000
15.933333,0.00000000
15.950000,0.00000000
15.966667,0.00000000
15.983333,0.00000000
16.000000,0.00011127
16.016667,0.00000592
16.033333,0.00100034
16.050000,0.00047894
16.066667,0.00000000
16.083333,0.00043560
16.100000,0.00001973
16.116667,0.00000000
16.133333,0.00000000
16.150000,0.00000000
16.166667,0.00000000
16.183333,0.00000000
16.200000,0.00002076
16.216667,0.00000000
16.233333,0.00015717
16.250000,0.00063734
16.266667,0.00022042
16.283333,0.00022039
16.300000,0.00000000
16.316667,0.00014807
16.333333,0.00036827
16.350000,0.00088678
16.366667,0.00109277
16.383333,0.00038496
16.400000,0.00048937
16.416667,0.00055393
16.433333,0.00050716
16.450000,0.00030155
16.466667,0.00000000
16.483333,0.00021211
16.500000,0.00012924
16.516667,0.00000000
16.533333,0.00000000
16.550000,0.00064042
16.566667,0.00016004
16.583333,0.00016239
16.600000,0.00000000
16.616667,0.00087661
16.633333,0.00025648
16.650000,0.00056961
16.666667,0.00068885
16.683333,0.00000000
16.700000,0.00000000
16.716667,0.00006212
16.733333,0.00001166
16.750000,0.00029021
16.766667,0.00041051
16.783333,0.00000000
16.800000,0.00016798
16.816667,0.00054913
16.833333,0.00020202
16.850000,0.00000000
16.866667,0.00091705
16.883333,0.00000000
16.900000,0.00096428
16.916667,0.00000000
16.933333,0.00000000
16.950000,0.00103281
16.966667,0.00137675
16.983333,0.00000000
17.000000,0.00009855
17.016667,0.00073129
17.033333,0.00053742
17.050000,0.00000000
17.066667,0.00025977
17.083333,0.00000000
17.100000,0.00097953
17.116667,0.00000000
17.133333,0.00000000
17.150000,0.00000000
17.166667,0.00000000
17.183333,0.00000000
17.200000,0.00000000
17.216667,0.00000000
17.233333,0.00000000
17.250000,0.00062615
17.266667,0.00084096
17.283333,0.00057176
17.300000,0.00000000
17.316667,0.00000000
17.333333,0.00000000
17.350000,0.00039138
17.366667,0.00066763
17.383333,0.00020881
17.400000,0.00000000
17.416667,0.00000000
17.433333,0.00003450
17.450000,0.00000000
17.466667,0.00038733
17.483333,0.00000000
17.500000,0.00000000
17.516667,0.00000000
17.533333,0.00000000
17.550000,0.00000000
17.566667,0.00030058
17.583333,0.00000000
17.600000,0.00046499
17.616667,0.00000000
17.633333,0.00000000
17.650000,0.00000000
17.666667,0.00066926
17.683333,0.00007573
17.700000,0.00003884
17.716667,0.00055057
17.733333,0.00004202
17.750000,0.00008929
17.766667,0.00059489
17.783333,0.00000000
17.800000,0.00000000
17.816667,0.00000000
17.833333,0.00000000
17.850000,0.00000000
17.866667,0.00000000
17.883333,0.00041247
17.900000,0.00020534
17.916667,0.00000000
17.933333,0.00000000
17.950000,0.00000971
17.966667,0.00036992
17.983333,0.00000000
18.000000,0.00000000
18.016667,0.00065004
18.033333,0.00172703
18.050000,0.00005430
18.066667,0.00000000
18.083333,0.00000000
18.100000,0.00000000
18.116667,0.00000000
18.133333,0.00019694
18.150000,0.00044872
18.166667,0.00000000
18.183333,0.00000000
18.200000,0.00000000
18.216667,0.00000000
18.233333,0.00013882
18.250000,0.00108485
18.266667,0.00001926
18.283333,0.00000000
18.300000,0.00000000
18.316667,0.00061408
18.333333,0.00049435
18.350000,0.00000000
18.366667,0.00021350
18.383333,0.00000000
18.400000,0.00000000
18.416667,0.00002680
18.433333,0.00000000
18.450000,0.00000000
18.466667,0.00002741
18.483333,0.00000000
18.500000,0.00000000
18.516667,0.00016761
18.533333,0.00000000
18.550000,0.00000000
18.566667,0.00023147
18.583333,0.00034635
18.600000,0.00000000
18.616667,0.00000000
18.633333,0.00102570
18.650000,0.00000000
18.666667,0.00000000
18.683333,0.00077691
18.700000,0.00143930
18.716667,0.00004288
18.733333,0.00041653
18.750000,0.00000000
18.766667,0.00000000
18.783333,0.00067070
18.800000,0.00000000
18.816667,0.00000000
18.833333,0.00085072
18.850000,0.00065063
18.866667,0.00000000
18.883333,0.00032685
18.900000,0.00000000
18.916667,0.00046746
18.933333,0.00068542
18.950000,0.00090843
18.966667,0.00000000
18.983333,0.00099061
19.000000,0.00000000
19.016667,0.00000000
19.033333,0.00007730
19.050000,0.00000000
19.066667,0.00000000
19.083333,0.00000000
19.100000,0.00127189
19.116667,0.00000000
19.133333,0.00000000
19.150000,0.00058498
19.166667,0.00000000
19.183333,0.00000000
19.200000,0.00000000
19.216667,0.00000000
19.233333,0.00010887
19.250000,0.00000000
19.266667,0.00000000
19.283333,0.00000000
19.300000,0.00000000
19.316667,0.00042614
19.333333,0.00025930
19.350000,0.00000000
19.366667,0.00000000
19.383333,0.00000000
19.400000,0.00068591
19.416667,0.00000000
19.433333,0.00153395
19.450000,0.00000000
19.466667,0.00000000
19.483333,0.00029045
19.500000,0.00000000
19.516667,0.00000000
19.533333,0.00000000
19.550000,0.00037502
19.566667,0.00000000
19.583333,0.00064816
19.600000,0.00000000
19.616667,0.00047079
19.633333,0.00000000
19.650000,0.00054851
19.666667,0.00039358
19.683333,0.00000000
19.700000,0.00072253
19.716667,0.00010339
19.733333,0.00000000
19.750000,0.00025349
19.766667,0.00009104
19.783333,0.00000000
19.800000,0.00000000
19.816667,0.00007886
19.833333,0.00000000
19.850000,0.00003375
19.866667,0.00000000
19.883333,0.00041261
19.900000,0.00000000
19.916667,0.00000000
19.933333,0.00045133
19.950000,0.00018651
19.966667,0.00000000
19.983333,0.00000415
20.000000,0.00079075
20.016667,0.00040260
20.033333,0.00082693
20.050000,0.00000000
20.066667,0.00000000
20.083333,0.00000000
20.100000,0.00000000
20.116667,0.00006332
20.133333,0.00000000
20.150000,0.00000000
20.166667,0.00017964
20.183333,0.00004189
20.200000,0.00014415
20.216667,0.00105589
20.233333,0.00000000
20.250000,0.00000000
20.266667,0.00083782
20.283333,0.00032950
20.300000,0.00000000
20.316667,0.00000000
20.333333,0.00000000
20.350000,0.00000000
20.366667,0.00047326
20.383333,0.00000000
20.400000,0.00000000
20.416667,0.00085868
20.433333,0.00143216
20.450000,0.00000000
20.466667,0.00008434
20.483333,0.00000000
20.500000,0.00000000
20.516667,0.00000000
20.533333,0.00000000
20.550000,0.00046901
20.566667,0.00000000
20.583333,0.00066343
20.600000,0.00062908
20.616667,0.00000000
20.633333,0.00068879
20.650000,0.00036172
20.666667,0.00034745
20.683333,0.00126550
20.700000,0.00000000
20.716667,0.00088386
20.733333,0.00072933
20.750000,0.00139632
20.766667,0.00000000
20.783333,0.00000000
20.800000,0.00105625
20.816667,0.00000000
20.833333,0.00031015
20.850000,0.00000000
20.866667,0.00090782
20.883333,0.00015513
20.900000,0.00084753
20.916667,0.00043033
20.933333,0.00000000
20.950000,0.00011289
20.966667,0.00049884
20.983333,0.00066800
21.000000,0.00046041
21.016667,0.00000000
21.033333,0.00000000
21.050000,0.00000000
21.066667,0.00000000
21.083333,0.00000000
21.100000,0.00000000
21.116667,0.00013103
21.133333,0.00000000
21.150000,0.00000000
21.166667,0.00066994
