time_min,signal
2.050000,0.00026716
2.066667,0.00000000
2.083333,0.00052684
2.100000,0.00000000
2.116667,0.00000000
2.133333,0.00013711
2.150000,0.00035727
2.166667,0.00000000
2.183333,0.00000000
2.200000,0.00000000
2.216667,0.00000000
2.233333,0.00127158
2.250000,0.00002421
2.266667,0.00034906
2.283333,0.00056723
2.300000,0.00000000
2.316667,0.00000000
2.333333,0.00000000
2.350000,0.00018029
2.366667,0.00000000
2.383333,0.00000000
2.400000,0.00092667
2.416667,0.00000000
2.433333,0.00049772
2.450000,0.00113442
2.466667,0.00000000
2.483333,0.00000000
2.500000,0.00007162
2.516667,0.00000000
2.533333,0.00000000
2.550000,0.00008577
2.566667,0.00000000
2.583333,0.00129977
2.600000,0.00094194
2.616667,0.00077104
2.633333,0.00167155
2.650000,0.00112237
2.666667,0.00253502
2.683333,0.00389069
2.700000,0.00714270
2.716667,0.01078134
2.733333,0.01563901
2.750000,0.02181612
2.766667,0.02833926
2.783333,0.03461195
2.800000,0.03896473
2.816667,0.04229044
2.833333,0.04330710
2.850000,0.04317073
2.866667,0.04240430
2.883333,0.03828122
2.900000,0.03362061
2.916667,0.02623851
2.933333,0.01940904
2.950000,0.01412706
2.966667,0.00971248
2.983333,0.00710921
3.000000,0.00491860
3.016667,0.00396442
3.033333,0.00209864
3.050000,0.00107316
3.066667,0.00074047
3.083333,0.00000000
3.100000,0.00050905
3.116667,0.00000000
3.133333,0.00000000
3.150000,0.00000000
3.166667,0.00004843
3.183333,0.00000000
3.200000,0.00000000
3.216667,0.00000000
3.233333,0.00019698
3.250000,0.00000000
3.266667,0.00000000
3.283333,0.00000000
3.300000,0.00001688
3.316667,0.00000000
3.333333,0.00004873
3.350000,0.00000000
3.366667,0.00000000
3.383333,0.00000000
3.400000,0.00050105
3.416667,0.00000000
3.433333,0.00000000
3.450000,0.00027735
3.466667,0.00019452
3.483333,0.00079310
3.500000,0.00000000
3.516667,0.00003787
3.533333,0.00000000
3.550000,0.00068865
3.566667,0.00037882
3.583333,0.00000000
3.600000,0.00027119
3.616667,0.00017720
3.633333,0.00000000
3.650000,0.00000000
3.666667,0.00028362
3.683333,0.00066371
3.700000,0.00035415
3.716667,0.00121107
3.733333,0.00000000
3.750000,0.00000000
3.766667,0.00000000
3.783333,0.00000000
3.800000,0.00000000
3.816667,0.00044300
3.833333,0.00000000
3.850000,0.00000000
3.866667,0.00054044
3.883333,0.00000000
3.900000,0.00000000
3.916667,0.00000000
3.933333,0.00000000
3.950000,0.00000000
3.966667,0.00000000
3.983333,0.00036319
4.000000,0.00056787
4.016667,0.00000000
4.033333,0.00158132
4.050000,0.00061629
4.066667,0.00000000
4.083333,0.00000000
4.100000,0.00081245
4.116667,0.00000000
4.133333,0.00000000
4.150000,0.00000000
4.166667,0.00000000
4.183333,0.00022276
4.200000,0.00000000
4.216667,0.00000000
4.233333,0.00000000
4.250000,0.00000000
4.266667,0.00000000
4.283333,0.00030459
4.300000,0.00014879
4.316667,0.00000000
4.333333,0.00080091
4.350000,0.00000000
4.366667,0.00000000
4.383333,0.00000000
4.400000,0.00015124
4.416667,0.00018741
4.433333,0.00032811
4.450000,0.00189494
4.466667,0.00004853
4.483333,0.00058429
4.500000,0.00120441
4.516667,0.00158012
4.533333,0.00000000
4.550000,0.00046867
4.566667,0.00016189
4.583333,0.00000000
4.600000,0.00000000
4.616667,0.00000000
4.633333,0.00000000
4.650000,0.00019173
4.666667,0.00000000
4.683333,0.00000000
4.700000,0.00000000
4.716667,0.00083019
4.733333,0.00000000
4.750000,0.00000000
4.766667,0.00073274
4.783333,0.00041415
4.800000,0.00000000
4.816667,0.00038782
4.833333,0.00044516
4.850000,0.00105880
4.866667,0.00000000
4.883333,0.00000000
4.900000,0.00000000
4.916667,0.00029574
4.933333,0.00030009
4.950000,0.00000000
4.966667,0.00083985
4.983333,0.00000000
5.000000,0.00007298
5.016667,0.00016604
5.033333,0.00080471
5.050000,0.00000000
5.066667,0.00096669
5.083333,0.00033294
5.100000,0.00000000
5.116667,0.00000000
5.133333,0.00000000
5.150000,0.00003255
5.166667,0.00025685
5.183333,0.00075710
5.200000,0.00000000
5.216667,0.00038950
5.233333,0.00035602
5.250000,0.00000000
5.266667,0.00036457
5.283333,0.00000000
5.300000,0.00053389
5.316667,0.00003829
5.333333,0.00000000
5.350000,0.00000000
5.366667,0.00137060
5.383333,0.00000000
5.400000,0.00000000
5.416667,0.00047421
5.433333,0.00052910
5.450000,0.00000000
5.466667,0.00081258
5.483333,0.00092080
5.500000,0.00000000
5.516667,0.00000000
5.533333,0.00136359
5.550000,0.00000000
5.566667,0.00000000
5.583333,0.00045895
5.600000,0.00032334
5.616667,0.00093275
5.633333,0.00005023
5.650000,0.00025531
5.666667,0.00000000
5.683333,0.00004255
5.700000,0.00000000
5.716667,0.00000000
5.733333,0.00000000
5.750000,0.00048059
5.766667,0.00000000
5.783333,0.00015701
5.800000,0.00000000
5.816667,0.00000000
5.833333,0.00000000
5.850000,0.00003494
5.866667,0.00011018
5.883333,0.00047334
5.900000,0.00020054
5.916667,0.00005012
5.933333,0.00000000
5.950000,0.00085067
5.966667,0.00000000
5.983333,0.00000000
6.000000,0.00098722
6.016667,0.00048130
6.033333,0.00002182
6.050000,0.00000000
6.066667,0.00000000
6.083333,0.00037800
6.100000,0.00032683
6.116667,0.00050337
6.133333,0.00012202
6.150000,0.00000000
6.166667,0.00000000
6.183333,0.00016519
6.200000,0.00104859
6.216667,0.00000000
6.233333,0.00000000
6.250000,0.00000000
6.266667,0.00000000
6.283333,0.00093448
6.300000,0.00000000
6.316667,0.00000000
6.333333,0.00000000
6.350000,0.00000000
6.366667,0.00000000
6.383333,0.00028038
6.400000,0.00000000
6.416667,0.00008341
6.433333,0.00071611
6.450000,0.00000000
6.466667,0.00079271
6.483333,0.00083734
6.500000,0.00036478
6.516667,0.00063701
6.533333,0.00054336
6.550000,0.00000000
6.566667,0.00000000
6.583333,0.00000000
6.600000,0.00000000
6.616667,0.00009477
6.633333,0.00000000
6.650000,0.00000000
6.666667,0.00000000
6.683333,0.00000000
6.700000,0.00084151
6.716667,0.00029890
6.733333,0.00030990
6.750000,0.00073937
6.766667,0.00013356
6.783333,0.00000000
6.800000,0.00014669
6.816667,0.00058065
6.833333,0.00007268
6.850000,0.00000000
6.866667,0.00000000
6.883333,0.00032022
6.900000,0.00064985
6.916667,0.00078190
6.933333,0.00000000
6.950000,0.00000000
6.966667,0.00000000
6.983333,0.00050071
7.000000,0.00001723
7.016667,0.00046941
7.033333,0.00000000
7.050000,0.00118537
7.066667,0.00000000
7.083333,0.00000000
7.100000,0.00000000
7.116667,0.00017359
7.133333,0.00010912
7.150000,0.00000000
7.166667,0.00015422
7.183333,0.00000000
7.200000,0.00084591
7.216667,0.00020684
7.233333,0.00024248
7.250000,0.00000000
7.266667,0.00048532
7.283333,0.00000000
7.300000,0.00058765
7.316667,0.00018129
7.333333,0.00028976
7.350000,0.00000000
7.366667,0.00000000
7.383333,0.00054972
7.400000,0.00007826
7.416667,0.00053470
7.433333,0.00000000
7.450000,0.00047444
7.466667,0.00000000
7.483333,0.00000000
7.500000,0.00080049
7.516667,0.00030825
7.533333,0.00000000
7.550000,0.00000000
7.566667,0.00000000
7.583333,0.00000000
7.600000,0.00000000
7.616667,0.00049172
7.633333,0.00019252
7.650000,0.00000000
7.666667,0.00038704
7.683333,0.00000000
7.700000,0.00000000
7.716667,0.00043079
7.733333,0.00000000
7.750000,0.00044628
7.766667,0.00051463
7.783333,0.00000000
7.800000,0.00000000
7.816667,0.00000000
7.833333,0.00000000
7.850000,0.00040952
7.866667,0.00051442
7.883333,0.00026342
7.900000,0.00000000
7.916667,0.00000000
7.933333,0.00008654
7.950000,0.00056349
7.966667,0.00036686
7.983333,0.00026297
8.000000,0.00053727
8.016667,0.00074315
8.033333,0.00078522
8.050000,0.00000000
8.066667,0.00058061
8.083333,0.00000000
8.100000,0.00000000
8.116667,0.00045507
8.133333,0.00068725
8.150000,0.00061336
8.166667,0.00000000
8.183333,0.00007082
8.200000,0.00003504
8.216667,0.00000000
8.233333,0.00000000
8.250000,0.00016249
8.266667,0.00012282
8.283333,0.00000000
8.300000,0.00133220
8.316667,0.00003364
8.333333,0.00000000
8.350000,0.00107321
8.366667,0.00064197
8.383333,0.00088788
8.400000,0.00000000
8.416667,0.00000000
8.433333,0.00028109
8.450000,0.00076909
8.466667,0.00000000
8.483333,0.00000000
8.500000,0.00059385
8.516667,0.00000000
8.533333,0.00000000
8.550000,0.00000000
8.566667,0.00000000
8.583333,0.00000000
8.600000,0.00044756
8.616667,0.00016475
8.633333,0.00043659
8.650000,0.00000000
8.666667,0.00047617
8.683333,0.00041009
8.700000,0.00073082
8.716667,0.00000000
8.733333,0.00049094
8.750000,0.00000000
8.766667,0.00000000
8.783333,0.00001777
8.800000,0.00062483
8.816667,0.00063226
8.833333,0.00000000
8.850000,0.00000000
8.866667,0.00008150
8.883333,0.00000000
8.900000,0.00048896
8.916667,0.00111272
8.933333,0.00000936
8.950000,0.00000000
8.966667,0.00000000
8.983333,0.00000000
9.000000,0.00005851
9.016667,0.00055007
9.033333,0.00000000
9.050000,0.00000000
9.066667,0.00000000
9.083333,0.00102788
9.100000,0.00000000
9.116667,0.00000000
9.133333,0.00000000
9.150000,0.00000000
9.166667,0.00000000
9.183333,0.00040165
9.200000,0.00119608
9.216667,0.00000000
9.233333,0.00154637
9.250000,0.00004085
9.266667,0.00094655
9.283333,0.00035349
9.300000,0.00143531
9.316667,0.00000000
9.333333,0.00000000
9.350000,0.00020126
9.366667,0.00000000
9.383333,0.00000000
9.400000,0.00000000
9.416667,0.00000000
9.433333,0.00000000
9.450000,0.00000000
9.466667,0.00110758
9.483333,0.00023438
9.500000,0.00000000
9.516667,0.00109342
9.533333,0.00093021
9.550000,0.00023682
9.566667,0.00000000
9.583333,0.00000000
9.600000,0.00000000
9.616667,0.00015477
9.633333,0.00094883
9.650000,0.00000000
9.666667,0.00012428
9.683333,0.00000000
9.700000,0.00000000
9.716667,0.00000000
9.733333,0.00000000
9.750000,0.00028674
9.766667,0.00053849
9.783333,0.00014268
9.800000,0.00000000
9.816667,0.00032438
9.833333,0.00000000
9.850000,0.00000000
9.866667,0.00000000
9.883333,0.00000000
9.900000,0.00072911
9.916667,0.00097064
9.933333,0.00019217
9.950000,0.00162410
9.966667,0.00000000
9.983333,0.00000000
10.000000,0.00070330
10.016667,0.00088153
10.033333,0.00000000
10.050000,0.00060593
10.066667,0.00044779
10.083333,0.00000000
10.100000,0.00000000
10.116667,0.00000000
10.133333,0.00052791
10.150000,0.00000000
10.166667,0.00064469
10.183333,0.00000000
10.200000,0.00047082
10.216667,0.00127846
10.233333,0.00000000
10.250000,0.00000000
10.266667,0.00000000
10.283333,0.00000000
10.300000,0.00119105
10.316667,0.00000000
10.333333,0.00000000
10.350000,0.00011432
10.366667,0.00000000
10.383333,0.00084958
10.400000,0.00000000
10.416667,0.00010188
10.433333,0.00000000
10.450000,0.00014703
10.466667,0.00029277
10.483333,0.00087586
10.500000,0.00006195
10.516667,0.00000000
10.533333,0.00062800
10.550000,0.00086315
10.566667,0.00000000
10.583333,0.00038872
10.600000,0.00083621
10.616667,0.00000000
10.633333,0.00056341
10.650000,0.00009466
10.666667,0.00000000
10.683333,0.00011597
10.700000,0.00000000
10.716667,0.00000000
10.733333,0.00076044
10.750000,0.00033404
10.766667,0.00083291
10.783333,0.00000000
10.800000,0.00127266
10.816667,0.00060740
10.833333,0.00148719
10.850000,0.00000000
10.866667,0.00048918
10.883333,0.00000000
10.900000,0.00000000
10.916667,0.00000000
10.933333,0.00003186
10.950000,0.00016509
10.966667,0.00000000
10.983333,0.00000000
11.000000,0.00063700
11.016667,0.00017508
11.033333,0.00019400
11.050000,0.00000000
11.066667,0.00000000
11.083333,0.00055758
11.100000,0.00000000
11.116667,0.00041002
11.133333,0.00108948
11.150000,0.00000000
11.166667,0.00000000
11.183333,0.00000000
11.200000,0.00001905
11.216667,0.00075654
11.233333,0.00012798
11.250000,0.00015293
11.266667,0.00000000
11.283333,0.00039680
11.300000,0.00029648
11.316667,0.00000000
11.333333,0.00000000
11.350000,0.00000000
11.366667,0.00000000
11.383333,0.00000000
11.400000,0.00000000
11.416667,0.00027504
11.433333,0.00000000
11.450000,0.00003261
11.466667,0.00015294
11.483333,0.00015297
11.500000,0.00012772
11.516667,0.00134836
11.533333,0.00000000
11.550000,0.00007675
11.566667,0.00000000
11.583333,0.00000000
11.600000,0.00002840
11.616667,0.00070211
11.633333,0.00045046
11.650000,0.00048447
11.666667,0.00156024
11.683333,0.00000000
11.700000,0.00000000
11.716667,0.00015006
11.733333,0.00000000
11.750000,0.00055505
11.766667,0.00000000
11.783333,0.00000112
11.800000,0.00018918
11.816667,0.00000000
11.833333,0.00038186
11.850000,0.00000000
11.866667,0.00101786
11.883333,0.00059833
11.900000,0.00000000
11.916667,0.00184575
11.933333,0.00000000
11.950000,0.00000000
11.966667,0.00000000
11.983333,0.00007295
12.000000,0.00082842
12.016667,0.00044813
12.033333,0.00000000
12.050000,0.00037798
12.066667,0.00071000
12.083333,0.00059049
12.100000,0.00000000
12.116667,0.00000000
12.133333,0.00027866
12.150000,0.00000000
12.166667,0.00000000
12.183333,0.00040390
12.200000,0.00000000
12.216667,0.00000000
12.233333,0.00000000
12.250000,0.00000000
12.266667,0.00000000
12.283333,0.00059706
12.300000,0.00027818
12.316667,0.00088978
12.333333,0.00126444
12.350000,0.00000000
12.366667,0.00000000
12.383333,0.00050278
12.400000,0.00000000
12.416667,0.00111036
12.433333,0.00000000
12.450000,0.00000000
12.466667,0.00000000
12.483333,0.00000000
12.500000,0.00000000
12.516667,0.00036395
12.533333,0.00028575
12.550000,0.00028317
12.566667,0.00000000
12.583333,0.00158940
12.600000,0.00000000
12.616667,0.00071372
12.633333,0.00119660
12.650000,0.00104873
12.666667,0.00000000
12.683333,0.00107553
12.700000,0.00072477
12.716667,0.00000000
12.733333,0.00010922
12.750000,0.00029467
12.766667,0.00021343
12.783333,0.00044520
12.800000,0.00000000
12.816667,0.00000000
12.833333,0.00000000
12.850000,0.00019803
12.866667,0.00000000
12.883333,0.00035771
12.900000,0.00020234
12.916667,0.00000000
12.933333,0.00013895
12.950000,0.00000000
12.966667,0.00000000
12.983333,0.00001678
13.000000,0.00021577
13.016667,0.00060045
13.033333,0.00073773
13.050000,0.00000000
13.066667,0.00000000
13.083333,0.00000000
13.100000,0.00025262
13.116667,0.00000000
13.133333,0.00175518
13.150000,0.00040504
13.166667,0.00000000
13.183333,0.00066776
13.200000,0.00000000
13.216667,0.00000000
13.233333,0.00000000
13.250000,0.00057753
13.266667,0.00041165
13.283333,0.00000000
13.300000,0.00015603
13.316667,0.00000000
13.333333,0.00037948
13.350000,0.00000000
13.366667,0.00009827
13.383333,0.00026927
13.400000,0.00082529
13.416667,0.00035317
13.433333,0.00000000
13.450000,0.00008831
13.466667,0.00000000
13.483333,0.00000000
13.500000,0.00121437
13.516667,0.00000000
13.533333,0.00000000
13.550000,0.00000000
13.566667,0.00000000
13.583333,0.00024435
13.600000,0.00000000
13.616667,0.00050892
13.633333,0.00023725
13.650000,0.00045797
13.666667,0.00052787
13.683333,0.00050298
13.700000,0.00000000
13.716667,0.00000000
13.733333,0.00017962
13.750000,0.00145984
13.766667,0.00001427
13.783333,0.00021489
13.800000,0.00000000
13.816667,0.00000000
13.833333,0.00011333
13.850000,0.00068925
13.866667,0.00071887
13.883333,0.00081887
13.900000,0.00013034
13.916667,0.00102340
13.933333,0.00000000
13.950000,0.00000000
13.966667,0.00000000
13.983333,0.00018758
14.000000,0.00000000
14.016667,0.00000000
14.033333,0.00000000
14.050000,0.00000000
14.066667,0.00036893
14.083333,0.00000000
14.100000,0.00103362
14.116667,0.00000000
14.133333,0.00000000
14.150000,0.00095837
14.166667,0.00067686
14.183333,0.00000000
14.200000,0.00060873
14.216667,0.00048511
14.233333,0.00000000
14.250000,0.00000000
14.266667,0.00000000
14.283333,0.00026739
14.300000,0.00000000
14.316667,0.00139474
14.333333,0.00157109
14.350000,0.00000000
14.366667,0.00000000
14.383333,0.00000000
14.400000,0.00005047
14.416667,0.00033009
14.433333,0.00000000
14.450000,0.00000000
14.466667,0.00000000
14.483333,0.00000000
14.500000,0.00000000
14.516667,0.00025889
14.533333,0.00000000
14.550000,0.00000000
14.566667,0.00000000
14.583333,0.00000000
14.600000,0.00049954
14.616667,0.00000000
14.633333,0.00000000
14.650000,0.00000000
14.666667,0.00000000
14.683333,0.00000000
14.700000,0.00107590
14.716667,0.00041939
14.733333,0.00000000
14.750000,0.00000000
14.766667,0.00140180
14.783333,0.00000000
14.800000,0.00000051
14.816667,0.00045117
14.833333,0.00000000
14.850000,0.00012488
14.866667,0.00000000
14.883333,0.00000000
14.900000,0.00000000
14.916667,0.00026269
14.933333,0.00000000
14.950000,0.00000000
14.966667,0.00000000
14.983333,0.00000000
15.000000,0.00039317
15.016667,0.00049645
15.033333,0.00052450
15.050000,0.00076346
15.066667,0.00078157
15.083333,0.00019107
15.100000,0.00169255
15.116667,0.00000000
15.133333,0.00000000
15.150000,0.00037012
15.166667,0.00000000
15.183333,0.00029820
15.200000,0.00033547
15.216667,0.00046815
15.233333,0.00000000
15.250000,0.00074301
15.266667,0.00000000
15.283333,0.00009998
15.300000,0.00000000
15.316667,0.00000000
15.333333,0.00034660
15.350000,0.00036184
15.366667,0.00000000
15.383333,0.00000000
15.400000,0.00000000
15.416667,0.00000000
15.433333,0.00000000
15.450000,0.00092153
15.466667,0.00000000
15.483333,0.00000000
15.500000,0.00000000
15.516667,0.00047085
15.533333,0.00000000
15.550000,0.00000000
15.566667,0.00017770
15.583333,0.00000000
15.600000,0.00024044
15.616667,0.00000000
15.633333,0.00000000
15.650000,0.00000000
15.666667,0.00000000
15.683333,0.00000000
15.700000,0.00000000
15.716667,0.00000000
15.733333,0.00000000
15.750000,0.00078234
15.766667,0.00000000
15.783333,0.00057903
15.800000,0.00000000
15.816667,0.00104699
15.833333,0.00000000
15.850000,0.00000000
15.866667,0.00000000
15.883333,0.00000000
15.900000,0.00000000
15.916667,0.00000000
15.933333,0.00003984
15.950000,0.00057275
15.966667,0.00000180
15.983333,0.00000000
16.000000,0.00033799
16.016667,0.00000000
16.033333,0.00014419
16.050000,0.00030486
16.066667,0.00005348
16.083333,0.00000000
16.100000,0.00000000
16.116667,0.00000000
16.133333,0.00000000
16.150000,0.00000000
16.166667,0.00000000
16.183333,0.00000000
16.200000,0.00000000
16.216667,0.00039952
16.233333,0.00038338
16.250000,0.00005606
16.266667,0.00000000
16.283333,0.00052458
16.300000,0.00000000
16.316667,0.00006900
16.333333,0.00000000
16.350000,0.00000000
16.366667,0.00000000
16.383333,0.00000000
16.400000,0.00029774
16.416667,0.00000000
16.433333,0.00077977
16.450000,0.00050748
16.466667,0.00011550
16.483333,0.00000000
16.500000,0.00000000
16.516667,0.00049495
16.533333,0.00017383
16.550000,0.00000000
16.566667,0.00000000
16.583333,0.00000000
16.600000,0.00011079
16.616667,0.00000000
16.633333,0.00000000
16.650000,0.00090912
16.666667,0.00076323
16.683333,0.00146821
16.700000,0.00000000
16.716667,0.00000000
16.733333,0.00000000
16.750000,0.00061600
16.766667,0.00001204
16.783333,0.00000000
16.800000,0.00000000
16.816667,0.00000000
16.833333,0.00003424
16.850000,0.00014523
16.866667,0.00036579
16.883333,0.00000000
16.900000,0.00008854
16.916667,0.00000000
16.933333,0.00039079
16.950000,0.00018377
16.966667,0.00000000
16.983333,0.00000000
17.000000,0.00026060
17.016667,0.00000000
17.033333,0.00053945
17.050000,0.00000000
17.066667,0.00016306
17.083333,0.00110348
17.100000,0.00059086
17.116667,0.00025156
17.133333,0.00000000
17.150000,0.00000000
17.166667,0.00060736
17.183333,0.00000000
17.200000,0.00028637
17.216667,0.00046281
17.233333,0.00000000
17.250000,0.00000000
17.266667,0.00000000
17.283333,0.00000000
17.300000,0.00000000
17.316667,0.00000000
17.333333,0.00009670
17.350000,0.00100101
17.366667,0.00000000
17.383333,0.00039396
17.400000,0.00120813
17.416667,0.00000000
17.433333,0.00014135
17.450000,0.00000000
17.466667,0.00000000
17.483333,0.00000000
17.500000,0.00039104
17.516667,0.00050012
17.533333,0.00000000
17.550000,0.00077990
17.566667,0.00000000
17.583333,0.00053631
17.600000,0.00010705
17.616667,0.00000000
17.633333,0.00016591
17.650000,0.00032577
17.666667,0.00000000
17.683333,0.00042148
17.700000,0.00027946
17.716667,0.00014076
17.733333,0.00000000
17.750000,0.00000000
17.766667,0.00000000
17.783333,0.00001872
17.800000,0.00014882
17.816667,0.00000000
17.833333,0.00000000
17.850000,0.00000000
17.866667,0.00026743
17.883333,0.00000000
17.900000,0.00000000
17.916667,0.00009372
17.933333,0.00042776
17.950000,0.00000000
17.966667,0.00029655
17.983333,0.00034552
18.000000,0.00000000
18.016667,0.00086490
18.033333,0.00000000
18.050000,0.00000000
18.066667,0.00043328
18.083333,0.00000000
18.100000,0.00017385
18.116667,0.00000000
18.133333,0.00000000
18.150000,0.00007397
18.166667,0.00000000
18.183333,0.00000000
18.200000,0.00000000
18.216667,0.00000000
18.233333,0.00000000
18.250000,0.00000000
18.266667,0.00000000
18.283333,0.00000000
18.300000,0.00047348
18.316667,0.00043373
18.333333,0.00000000
18.350000,0.00022427
18.366667,0.00000000
18.383333,0.00143386
18.400000,0.00000000
18.416667,0.00024777
18.433333,0.00000000
18.450000,0.00093528
18.466667,0.00000000
18.483333,0.00000000
18.500000,0.00000000
18.516667,0.00000000
18.533333,0.00006037
18.550000,0.00050654
18.566667,0.00000000
18.583333,0.00041740
18.600000,0.00000000
18.616667,0.00057683
18.633333,0.00000000
18.650000,0.00013067
18.666667,0.00000000
18.683333,0.00031254
18.700000,0.00000000
18.716667,0.00000000
18.733333,0.00026395
18.750000,0.00000000
18.766667,0.00062870
18.783333,0.00083960
18.800000,0.00000000
18.816667,0.00000000
18.833333,0.00036124
18.850000,0.00057434
18.866667,0.00002779
18.883333,0.00100884
18.900000,0.00000000
18.916667,0.00000000
18.933333,0.00082343
18.950000,0.00000000
18.966667,0.00000000
18.983333,0.00000000
19.000000,0.00000000
19.016667,0.00081452
19.033333,0.00081506
19.050000,0.00044710
19.066667,0.00036052
19.083333,0.00018356
19.100000,0.00016228
19.116667,0.00000000
19.133333,0.00000000
19.150000,0.00000000
19.166667,0.00000054
19.183333,0.00086951
19.200000,0.00000000
19.216667,0.00045031
19.233333,0.00016431
19.250000,0.00075579
19.266667,0.00000000
19.283333,0.00000000
19.300000,0.00020674
19.316667,0.00056926
19.333333,0.00140162
19.350000,0.00114868
19.366667,0.00000000
19.383333,0.00000000
19.400000,0.00000000
19.416667,0.00000000
19.433333,0.00000000
19.450000,0.00000904
19.466667,0.00056402
19.483333,0.00000000
19.500000,0.00000000
19.516667,0.00000000
19.533333,0.00000000
19.550000,0.00000000
19.566667,0.00003566
19.583333,0.00000000
19.600000,0.00075281
19.616667,0.00000000
19.633333,0.00000000
19.650000,0.00075842
19.666667,0.00093228
19.683333,0.00000000
19.700000,0.00071778
19.716667,0.00033683
19.733333,0.00015272
19.750000,0.00074662
19.766667,0.00000000
19.783333,0.00000000
19.800000,0.00030813
19.816667,0.00000000
19.833333,0.00057787
19.850000,0.00026796
19.866667,0.00000000
19.883333,0.00000000
19.900000,0.00000000
19.916667,0.00088540
19.933333,0.00000000
19.950000,0.00017942
19.966667,0.00005701
19.983333,0.00000000
20.000000,0.00051240
20.016667,0.00000000
20.033333,0.00034698
20.050000,0.00000000
20.066667,0.00001676
20.083333,0.00000000
20.100000,0.00013107
20.116667,0.00000000
20.133333,0.00000000
20.150000,0.00033955
20.166667,0.00096555
20.183333,0.00000000
20.200000,0.00070447
20.216667,0.00006336
20.233333,0.00000000
20.250000,0.00000000
20.266667,0.00090262
20.283333,0.00039495
20.300000,0.00080336
20.316667,0.00000000
20.333333,0.00000000
20.350000,0.00010550
20.366667,0.00000000
20.383333,0.00000000
20.400000,0.00000000
20.416667,0.00000000
20.433333,0.00023005
20.450000,0.00031222
20.466667,0.00087265
20.483333,0.00021471
20.500000,0.00010349
20.516667,0.00000000
20.533333,0.00000000
20.550000,0.00000000
20.566667,0.00000000
20.583333,0.00041424
20.600000,0.00125518
20.616667,0.00048339
20.633333,0.00000000
20.650000,0.00051913
20.666667,0.00000000
20.683333,0.00000000
20.700000,0.00037013
20.716667,0.00000000
20.733333,0.00018759
20.750000,0.00010035
20.766667,0.00007219
20.783333,0.00000000
20.800000,0.00050555
20.816667,0.00026738
20.833333,0.00033339
20.850000,0.00098590
20.866667,0.00000000
20.883333,0.00020642
20.900000,0.00050472
20.916667,0.00000412
20.933333,0.00000000
20.950000,0.00000000
20.966667,0.00000000
20.983333,0.00045772
21.000000,0.00054403
21.016667,0.00000000
21.033333,0.00000000
21.050000,0.00041446
21.066667,0.00022550
21.083333,0.00000000
21.100000,0.00000000
21.116667,0.00000000
21.133333,0.00000000
21.150000,0.00000000
21.166667,0.00000000
