time_min,signal
2.466667,0.00000000
2.483333,0.00000000
2.500000,0.00025548
2.516667,0.00000000
2.533333,0.00000000
2.550000,0.00000000
2.566667,0.00045917
2.583333,0.00021894
2.600000,0.00035467
2.616667,0.00000000
2.633333,0.00018240
2.650000,0.00067503
2.666667,0.00000000
2.683333,0.00000000
2.700000,0.00000000
2.716667,0.00000000
2.733333,0.00000000
2.750000,0.00079457
2.766667,0.00000000
2.783333,0.00072468
2.800000,0.00076348
2.816667,0.00024712
2.833333,0.00000000
2.850000,0.00046450
2.866667,0.00024018
2.883333,0.00000000
2.900000,0.00046944
2.916667,0.00035993
2.933333,0.00000000
2.950000,0.00016578
2.966667,0.00000000
2.983333,0.00000000
3.000000,0.00083118
3.016667,0.00000000
3.033333,0.00070709
3.050000,0.00000000
3.066667,0.00017157
3.083333,0.00000000
3.100000,0.00093435
3.116667,0.00050307
3.133333,0.00092113
3.150000,0.00248667
3.166667,0.00363659
3.183333,0.00441919
3.200000,0.00634442
3.216667,0.00953978
3.233333,0.01440658
3.250000,0.01864278
3.266667,0.02347033
3.283333,0.02821178
3.300000,0.03275042
3.316667,0.03567632
3.333333,0.03740189
3.350000,0.03705568
3.366667,0.03662490
3.383333,0.03591891
3.400000,0.03346216
3.416667,0.03019569
3.433333,0.02579437
3.450000,0.02030706
3.466667,0.01578759
3.483333,0.01216021
3.500000,0.00972084
3.516667,0.00657020
3.533333,0.00375494
3.550000,0.00353739
3.566667,0.00326781
3.583333,0.00189726
3.600000,0.00213509
3.616667,0.00013256
3.633333,0.00030973
3.650000,0.00046574
3.666667,0.00000000
3.683333,0.00000000
3.700000,0.00073378
3.716667,0.00049474
3.733333,0.00000000
3.750000,0.00045894
3.766667,0.00000000
3.783333,0.00000000
3.800000,0.00010078
3.816667,0.00006166
3.833333,0.00139202
3.850000,0.00114729
3.866667,0.00000000
3.883333,0.00000000
3.900000,0.00003205
3.916667,0.00000000
3.933333,0.00000000
3.950000,0.00063231
3.966667,0.00019110
3.983333,0.00052008
4.000000,0.00000000
4.016667,0.00000000
4.033333,0.00108859
4.050000,0.00036248
4.066667,0.00000000
4.083333,0.00009329
4.100000,0.00000134
4.116667,0.00036642
4.133333,0.00129182
4.150000,0.00000000
4.166667,0.00041770
4.183333,0.00056781
4.200000,0.00000000
4.216667,0.00049705
4.233333,0.00042744
4.250000,0.00000000
4.266667,0.00029138
4.283333,0.00002785
4.300000,0.00000000
4.316667,0.00000000
4.333333,0.00000000
4.350000,0.00000000
4.366667,0.00000000
4.383333,0.00047744
4.400000,0.00059965
4.416667,0.00000000
4.433333,0.00032959
4.450000,0.00036050
4.466667,0.00053799
4.483333,0.00078258
4.500000,0.00000000
4.516667,0.00000000
4.533333,0.00027919
4.550000,0.00019344
4.566667,0.00000000
4.583333,0.00000000
4.600000,0.00029442
4.616667,0.00000000
4.633333,0.00079622
4.650000,0.00000000
4.666667,0.00012541
4.683333,0.00000000
4.700000,0.00015720
4.716667,0.00025077
4.733333,0.00013051
4.750000,0.00000000
4.766667,0.00088694
4.783333,0.00000000
4.800000,0.00055036
4.816667,0.00000000
4.833333,0.00000000
4.850000,0.00000000
4.866667,0.00000000
4.883333,0.00032305
4.900000,0.00022434
4.916667,0.00011190
4.933333,0.00000000
4.950000,0.00008894
4.966667,0.00000000
4.983333,0.00047070
5.000000,0.00016583
5.016667,0.00000000
5.033333,0.00000000
5.050000,0.00000000
5.066667,0.00000000
5.083333,0.00000000
5.100000,0.00000000
5.116667,0.00045074
5.133333,0.00000000
5.150000,0.00000000
5.166667,0.00042470
5.183333,0.00055921
5.200000,0.00000000
5.216667,0.00077258
5.233333,0.00000000
5.250000,0.00107958
5.266667,0.00000000
5.283333,0.00000000
5.300000,0.00002554
5.316667,0.00103055
5.333333,0.00000000
5.350000,0.00000000
5.366667,0.00000000
5.383333,0.00000000
5.400000,0.00000000
5.416667,0.00017469
5.433333,0.00034371
5.450000,0.00000000
5.466667,0.00113512
5.483333,0.00024712
5.500000,0.00012931
5.516667,0.00003307
5.533333,0.00115719
5.550000,0.00046418
5.566667,0.00000000
5.583333,0.00053696
5.600000,0.00000000
5.616667,0.00016558
5.633333,0.00027765
5.650000,0.00000000
5.666667,0.00000000
5.683333,0.00023777
5.700000,0.00000000
5.716667,0.00004139
5.733333,0.00000000
5.750000,0.00000000
5.766667,0.00000000
5.783333,0.00023912
5.800000,0.00009828
5.816667,0.00000000
5.833333,0.00000000
5.850000,0.00000000
5.866667,0.00065385
5.883333,0.00051269
5.900000,0.00000000
5.916667,0.00000000
5.933333,0.00000123
5.950000,0.00044821
5.966667,0.00000000
5.983333,0.00009457
6.000000,0.00000000
6.016667,0.00076735
6.033333,0.00000000
6.050000,0.00000000
6.066667,0.00000000
6.083333,0.00000000
6.100000,0.00000000
6.116667,0.00000000
6.133333,0.00105448
6.150000,0.00088832
6.166667,0.00054216
6.183333,0.00000000
6.200000,0.00010315
6.216667,0.00000000
6.233333,0.00039722
6.250000,0.00000000
6.266667,0.00000000
6.283333,0.00038365
6.300000,0.00073417
6.316667,0.00000000
6.333333,0.00000000
6.350000,0.00006189
6.366667,0.00000000
6.383333,0.00036796
6.400000,0.00000000
6.416667,0.00037789
6.433333,0.00037876
6.450000,0.00000000
6.466667,0.00000000
6.483333,0.00042530
6.500000,0.00037384
6.516667,0.00000000
6.533333,0.00000000
6.550000,0.00000000
6.566667,0.00000000
6.583333,0.00000000
6.600000,0.00059881
6.616667,0.00000000
6.633333,0.00023316
6.650000,0.00000000
6.666667,0.00000000
6.683333,0.00071812
6.700000,0.00040269
6.716667,0.00050949
6.733333,0.00067774
6.750000,0.00030526
6.766667,0.00000000
6.783333,0.00072108
6.800000,0.00000000
6.816667,0.00000000
6.833333,0.00000000
6.850000,0.00037358
6.866667,0.00000000
6.883333,0.00042511
6.900000,0.00037159
6.916667,0.00015754
6.933333,0.00082338
6.950000,0.00000000
6.966667,0.00052719
6.983333,0.00000000
7.000000,0.00049439
7.016667,0.00040724
7.033333,0.00072743
7.050000,0.00000699
7.066667,0.00000000
7.083333,0.00006042
7.100000,0.00000000
7.116667,0.00000000
7.133333,0.00000000
7.150000,0.00000000
7.166667,0.00071985
7.183333,0.00082779
7.200000,0.00000000
7.216667,0.00041390
7.233333,0.00000000
7.250000,0.00000000
7.266667,0.00021198
7.283333,0.00000000
7.300000,0.00000000
7.316667,0.00132598
7.333333,0.00000000
7.350000,0.00000000
7.366667,0.00075959
7.383333,0.00000000
7.400000,0.00000000
7.416667,0.00009755
7.433333,0.00051523
7.450000,0.00000000
7.466667,0.00050370
7.483333,0.00000000
7.500000,0.00000000
7.516667,0.00000000
7.533333,0.00046250
7.550000,0.00000000
7.566667,0.00021226
7.583333,0.00074867
7.600000,0.00110448
7.616667,0.00030969
7.633333,0.00000000
7.650000,0.00053314
7.666667,0.00000000
7.683333,0.00000000
7.700000,0.00000000
7.716667,0.00000000
7.733333,0.00000000
7.750000,0.00014715
7.766667,0.00019661
7.783333,0.00056817
7.800000,0.00000000
7.816667,0.00085249
7.833333,0.00018867
7.850000,0.00034978
7.866667,0.00020372
7.883333,0.00000000
7.900000,0.00083749
7.916667,0.00062573
7.933333,0.00025457
7.950000,0.00038620
7.966667,0.00000000
7.983333,0.00028091
8.000000,0.00063127
8.016667,0.00000000
8.033333,0.00005994
8.050000,0.00000000
8.066667,0.00000000
8.083333,0.00000000
8.100000,0.00000000
8.116667,0.00000000
8.133333,0.00000000
8.150000,0.00023769
8.166667,0.00116500
8.183333,0.00000000
8.200000,0.00000000
8.216667,0.00011887
8.233333,0.00000000
8.250000,0.00024680
8.266667,0.00000000
8.283333,0.00000000
8.300000,0.00049495
8.316667,0.00000000
8.333333,0.00040584
8.350000,0.00000000
8.366667,0.00013895
8.383333,0.00000000
8.400000,0.00015967
8.416667,0.00000000
8.433333,0.00000000
8.450000,0.00000000
8.466667,0.00124861
8.483333,0.00000000
8.500000,0.00000000
8.516667,0.00011116
8.533333,0.00005678
8.550000,0.00036078
8.566667,0.00052373
8.583333,0.00046317
8.600000,0.00014056
8.616667,0.00009319
8.633333,0.00062737
8.650000,0.00012834
8.666667,0.00072448
8.683333,0.00000000
8.700000,0.00000000
8.716667,0.00000000
8.733333,0.00013349
8.750000,0.00065887
8.766667,0.00064837
8.783333,0.00015304
8.800000,0.00000000
8.816667,0.00000000
8.833333,0.00095782
8.850000,0.00000000
8.866667,0.00000000
8.883333,0.00006166
8.900000,0.00169710
8.916667,0.00082639
8.933333,0.00029638
8.950000,0.00000000
8.966667,0.00038638
8.983333,0.00000000
9.000000,0.00024008
9.016667,0.00000000
9.033333,0.00000000
9.050000,0.00000000
9.066667,0.00000000
9.083333,0.00062757
9.100000,0.00000000
9.116667,0.00000000
9.133333,0.00000000
9.150000,0.00000000
9.166667,0.00000000
9.183333,0.00110010
9.200000,0.00029393
9.216667,0.00012644
9.233333,0.00000000
9.250000,0.00031514
9.266667,0.00023411
9.283333,0.00000000
9.300000,0.00072709
9.316667,0.00000000
9.333333,0.00000000
9.350000,0.00020083
9.366667,0.00000000
9.383333,0.00018986
9.400000,0.00000000
9.416667,0.00030972
9.433333,0.00000000
9.450000,0.00000000
9.466667,0.00027075
9.483333,0.00110686
9.500000,0.00000000
9.516667,0.00050564
9.533333,0.00000000
9.550000,0.00000000
9.566667,0.00034490
9.583333,0.00000000
9.600000,0.00000000
9.616667,0.00044601
9.633333,0.00000000
9.650000,0.00000000
9.666667,0.00000000
9.683333,0.00032801
9.700000,0.00003223
9.716667,0.00054487
9.733333,0.00000000
9.750000,0.00000000
9.766667,0.00000000
9.783333,0.00000000
9.800000,0.00000000
9.816667,0.00000000
9.833333,0.00023941
9.850000,0.00000000
9.866667,0.00039056
9.883333,0.00029810
9.900000,0.00045981
9.916667,0.00050155
9.933333,0.00000000
9.950000,0.00000000
9.966667,0.00000000
9.983333,0.00051826
10.000000,0.00000000
10.016667,0.00006199
10.033333,0.00062373
10.050000,0.00013388
10.066667,0.00045305
10.083333,0.00000000
10.100000,0.00044583
10.116667,0.00000000
10.133333,0.00000000
10.150000,0.00022708
10.166667,0.00000000
10.183333,0.00046003
10.200000,0.00035853
10.216667,0.00000000
10.233333,0.00000000
10.250000,0.00000601
10.266667,0.00000000
10.283333,0.00010979
10.300000,0.00000000
10.316667,0.00083613
10.333333,0.00000000
10.350000,0.00028052
10.366667,0.00014548
10.383333,0.00000000
10.400000,0.00015498
10.416667,0.00003847
10.433333,0.00000000
10.450000,0.00000000
10.466667,0.00000000
10.483333,0.00000000
10.500000,0.00000000
10.516667,0.00054784
10.533333,0.00045965
10.550000,0.00044391
10.566667,0.00000000
10.583333,0.00000000
10.600000,0.00049989
10.616667,0.00000000
10.633333,0.00000000
10.650000,0.00000000
10.666667,0.00016645
10.683333,0.00000663
10.700000,0.00055681
10.716667,0.00000000
10.733333,0.00000000
10.750000,0.00000000
10.766667,0.00078743
10.783333,0.00000000
10.800000,0.00033559
10.816667,0.00000000
10.833333,0.00012654
10.850000,0.00015936
10.866667,0.00000000
10.883333,0.00025887
10.900000,0.00028686
10.916667,0.00048281
10.933333,0.00085132
10.950000,0.00028469
10.966667,0.00000000
10.983333,0.00000000
11.000000,0.00063970
11.016667,0.00033406
11.033333,0.00000000
11.050000,0.00041670
11.066667,0.00000000
11.083333,0.00084510
11.100000,0.00000000
11.116667,0.00000000
11.133333,0.00027005
11.150000,0.00046381
11.166667,0.00000000
11.183333,0.00080193
11.200000,0.00000000
11.216667,0.00000000
11.233333,0.00008732
11.250000,0.00083607
11.266667,0.00077533
11.283333,0.00060636
11.300000,0.00000000
11.316667,0.00024571
11.333333,0.00000000
11.350000,0.00000000
11.366667,0.00031469
11.383333,0.00135557
11.400000,0.00078482
11.416667,0.00000000
11.433333,0.00049027
11.450000,0.00000000
11.466667,0.00000000
11.483333,0.00010232
11.500000,0.00000000
11.516667,0.00000000
11.533333,0.00000000
11.550000,0.00000000
11.566667,0.00000000
11.583333,0.00031332
11.600000,0.00000000
11.616667,0.00056409
11.633333,0.00000000
11.650000,0.00029315
11.666667,0.00000000
11.683333,0.00008707
11.700000,0.00000000
11.716667,0.00000000
11.733333,0.00000000
11.750000,0.00040932
11.766667,0.00000000
11.783333,0.00000000
11.800000,0.00097883
11.816667,0.00000000
11.833333,0.00000000
11.850000,0.00051716
11.866667,0.00000000
11.883333,0.00107980
11.900000,0.00132807
11.916667,0.00000000
11.933333,0.00076473
11.950000,0.00037295
11.966667,0.00040947
11.983333,0.00005015
12.000000,0.00081057
12.016667,0.00000000
12.033333,0.00000000
12.050000,0.00000000
12.066667,0.00000000
12.083333,0.00000000
12.100000,0.00000000
12.116667,0.00048652
12.133333,0.00050815
12.150000,0.00000000
12.166667,0.00096139
12.183333,0.00051094
12.200000,0.00004996
12.216667,0.00000000
12.233333,0.00046898
12.250000,0.00044632
12.266667,0.00000000
12.283333,0.00072344
12.300000,0.00035109
12.316667,0.00000000
12.333333,0.00013288
12.350000,0.00023339
12.366667,0.00000000
12.383333,0.00000000
12.400000,0.00000000
12.416667,0.00020830
12.433333,0.00000000
12.450000,0.00000000
12.466667,0.00000000
12.483333,0.00000000
12.500000,0.00014355
12.516667,0.00000000
12.533333,0.00019005
12.550000,0.00010089
12.566667,0.00065377
12.583333,0.00000000
12.600000,0.00000000
12.616667,0.00033552
12.633333,0.00088703
12.650000,0.00081882
12.666667,0.00000000
12.683333,0.00000000
12.700000,0.00016566
12.716667,0.00000000
12.733333,0.00068046
12.750000,0.00000000
12.766667,0.00052365
12.783333,0.00088256
12.800000,0.00012226
12.816667,0.00000000
12.833333,0.00069425
12.850000,0.00000000
12.866667,0.00000000
12.883333,0.00038203
12.900000,0.00000000
12.916667,0.00063889
12.933333,0.00031483
12.950000,0.00000000
12.966667,0.00000000
12.983333,0.00050024
13.000000,0.00000000
13.016667,0.00007671
13.033333,0.00035618
13.050000,0.00000000
13.066667,0.00084035
13.083333,0.00035560
13.100000,0.00000000
13.116667,0.00086187
13.133333,0.00021402
13.150000,0.00018366
13.166667,0.00017187
13.183333,0.00000000
13.200000,0.00008472
13.216667,0.00038409
13.233333,0.00018197
13.250000,0.00000000
13.266667,0.00000691
13.283333,0.00100565
13.300000,0.00068914
13.316667,0.00007260
13.333333,0.00000000
13.350000,0.00005600
13.366667,0.00017965
13.383333,0.00034455
13.400000,0.00000000
13.416667,0.00000000
13.433333,0.00000000
13.450000,0.00000000
13.466667,0.00000000
13.483333,0.00000000
13.500000,0.00000000
13.516667,0.00042068
13.533333,0.00000000
13.550000,0.00042131
13.566667,0.00000000
13.583333,0.00000000
13.600000,0.00000000
13.616667,0.00076378
13.633333,0.00000000
13.650000,0.00050947
13.666667,0.00000000
13.683333,0.00000000
13.700000,0.00047799
13.716667,0.00005299
13.733333,0.00064725
13.750000,0.00000000
13.766667,0.00108215
13.783333,0.00000000
13.800000,0.00056257
13.816667,0.00026886
13.833333,0.00000000
13.850000,0.00000599
13.866667,0.00000000
13.883333,0.00006083
13.900000,0.00000000
13.916667,0.00025422
13.933333,0.00041133
13.950000,0.00075631
13.966667,0.00112254
13.983333,0.00062392
14.000000,0.00000000
14.016667,0.00051136
14.033333,0.00002546
14.050000,0.00095956
14.066667,0.00000000
14.083333,0.00000000
14.100000,0.00000000
14.116667,0.00000000
14.133333,0.00048573
14.150000,0.00036572
14.166667,0.00000000
14.183333,0.00025333
14.200000,0.00000000
14.216667,0.00000000
14.233333,0.00016447
14.250000,0.00004065
14.266667,0.00004181
14.283333,0.00000000
14.300000,0.00000000
14.316667,0.00000000
14.333333,0.00017723
14.350000,0.00044215
14.366667,0.00004199
14.383333,0.00030011
14.400000,0.00000000
14.416667,0.00000000
14.433333,0.00000000
14.450000,0.00030423
14.466667,0.00000000
14.483333,0.00084511
14.500000,0.00009217
14.516667,0.00000000
14.533333,0.00074757
14.550000,0.00077828
14.566667,0.00048077
14.583333,0.00111809
14.600000,0.00019454
14.616667,0.00027614
14.633333,0.00006028
14.650000,0.00000000
14.666667,0.00199777
14.683333,0.00000000
14.700000,0.00024434
14.716667,0.00000000
14.733333,0.00000000
14.750000,0.00000000
14.766667,0.00036631
14.783333,0.00096480
14.800000,0.00000000
14.816667,0.00026688
14.833333,0.00086297
14.850000,0.00000000
14.866667,0.00053893
14.883333,0.00039349
14.900000,0.00092381
14.916667,0.00021330
14.933333,0.00079311
14.950000,0.00074488
14.966667,0.00000000
14.983333,0.00052743
15.000000,0.00061007
15.016667,0.00000000
15.033333,0.00025007
15.050000,0.00015348
15.066667,0.00000000
15.083333,0.00000000
15.100000,0.00006457
15.116667,0.00005173
15.133333,0.00000000
15.150000,0.00016379
15.166667,0.00000000
15.183333,0.00061682
15.200000,0.00058001
15.216667,0.00010596
15.233333,0.00000000
15.250000,0.00000000
15.266667,0.00000000
15.283333,0.00000000
15.300000,0.00000000
15.316667,0.00000000
15.333333,0.00000000
15.350000,0.00000000
15.366667,0.00100155
15.383333,0.00000000
15.400000,0.00000000
15.416667,0.00031377
15.433333,0.00062652
15.450000,0.00000000
15.466667,0.00000000
15.483333,0.00007278
15.500000,0.00011548
15.516667,0.00000000
15.533333,0.00025749
15.550000,0.00000000
15.566667,0.00000000
15.583333,0.00011763
15.600000,0.00000000
15.616667,0.00003646
15.633333,0.00000000
15.650000,0.00000000
15.666667,0.00000000
15.683333,0.00009498
15.700000,0.00000000
15.716667,0.00000000
15.733333,0.00016906
15.750000,0.00049022
15.766667,0.00000000
15.783333,0.00031745
15.800000,0.00000000
15.816667,0.00000000
15.833333,0.00000000
15.850000,0.00029412
15.866667,0.00046567
15.883333,0.00033677
15.900000,0.00021388
15.916667,0.00000000
15.933333,0.00000000
15.950000,0.00000000
15.966667,0.00000000
15.983333,0.00044530
16.000000,0.00000000
16.016667,0.00000000
16.033333,0.00000000
16.050000,0.00034623
16.066667,0.00030234
16.083333,0.00000000
16.100000,0.00000000
16.116667,0.00000000
16.133333,0.00000000
16.150000,0.00021420
16.166667,0.00000000
16.183333,0.00000000
16.200000,0.00000000
16.216667,0.00008511
16.233333,0.00000000
16.250000,0.00040798
16.266667,0.00107305
16.283333,0.00034576
16.300000,0.00000000
16.316667,0.00036763
16.333333,0.00000000
16.350000,0.00000000
16.366667,0.00000000
16.383333,0.00119820
16.400000,0.00066713
16.416667,0.00030289
16.433333,0.00022793
16.450000,0.00022977
16.466667,0.00076604
16.483333,0.00048455
16.500000,0.00109999
16.516667,0.00000000
16.533333,0.00000000
16.550000,0.00000000
16.566667,0.00104726
16.583333,0.00017632
16.600000,0.00000000
16.616667,0.00000000
16.633333,0.00009779
16.650000,0.00000000
16.666667,0.00000000
16.683333,0.00015193
16.700000,0.00063948
16.716667,0.00000000
16.733333,0.00047446
16.750000,0.00000000
16.766667,0.00000000
16.783333,0.00000000
16.800000,0.00000000
16.816667,0.00000000
16.833333,0.00033857
16.850000,0.00000000
16.866667,0.00052701
16.883333,0.00047813
16.900000,0.00000000
16.916667,0.00000000
16.933333,0.00000000
16.950000,0.00000000
16.966667,0.00068008
16.983333,0.00066930
17.000000,0.00000000
17.016667,0.00000000
17.033333,0.00000000
17.050000,0.00000000
17.066667,0.00000000
17.083333,0.00000000
17.100000,0.00000000
17.116667,0.00000000
17.133333,0.00023834
17.150000,0.00000000
17.166667,0.00074536
17.183333,0.00000000
17.200000,0.00054137
17.216667,0.00056666
17.233333,0.00003202
17.250000,0.00000000
17.266667,0.00005162
17.283333,0.00000000
17.300000,0.00027982
17.316667,0.00009105
17.333333,0.00000000
17.350000,0.00047879
17.366667,0.00018402
17.383333,0.00047782
17.400000,0.00000000
17.416667,0.00000000
17.433333,0.00000000
17.450000,0.00000000
17.466667,0.00052901
17.483333,0.00002524
17.500000,0.00000000
17.516667,0.00000000
17.533333,0.00000000
17.550000,0.00006981
17.566667,0.00000000
17.583333,0.00000000
17.600000,0.00025390
17.616667,0.00067832
17.633333,0.00000000
17.650000,0.00000000
17.666667,0.00000000
17.683333,0.00081678
17.700000,0.00019308
17.716667,0.00000000
17.733333,0.00022433
17.750000,0.00000000
17.766667,0.00000000
17.783333,0.00000000
17.800000,0.00000000
17.816667,0.00000000
17.833333,0.00070211
17.850000,0.00000000
17.866667,0.00038335
17.883333,0.00000000
17.900000,0.00000000
17.916667,0.00008253
17.933333,0.00000000
17.950000,0.00000000
17.966667,0.00056649
17.983333,0.00013331
18.000000,0.00033293
18.016667,0.00027595
18.033333,0.00052386
18.050000,0.00000000
18.066667,0.00000000
18.083333,0.00000000
18.100000,0.00034630
18.116667,0.00000000
18.133333,0.00045044
18.150000,0.00067583
18.166667,0.00008858
18.183333,0.00006290
18.200000,0.00022158
18.216667,0.00000000
18.233333,0.00011600
18.250000,0.00015637
18.266667,0.00000000
18.283333,0.00004131
18.300000,0.00068990
18.316667,0.00003258
18.333333,0.00039407
18.350000,0.00043347
18.366667,0.00159570
18.383333,0.00000000
18.400000,0.00000000
18.416667,0.00000000
18.433333,0.00000000
18.450000,0.00124893
18.466667,0.00000000
18.483333,0.00000000
18.500000,0.00000000
18.516667,0.00000000
18.533333,0.00130325
18.550000,0.00002716
18.566667,0.00024101
18.583333,0.00000000
18.600000,0.00020569
18.616667,0.00000000
18.633333,0.00009874
18.650000,0.00047537
18.666667,0.00000000
18.683333,0.00019348
18.700000,0.00000000
18.716667,0.00000000
18.733333,0.00054170
18.750000,0.00080095
18.766667,0.00016482
18.783333,0.00000000
18.800000,0.00018273
18.816667,0.00000000
18.833333,0.00000000
18.850000,0.00000000
18.866667,0.00000000
18.883333,0.00000000
18.900000,0.00000000
18.916667,0.00017018
18.933333,0.00071244
18.950000,0.00000000
18.966667,0.00042023
18.983333,0.00025528
19.000000,0.00000000
19.016667,0.00014130
19.033333,0.00021516
19.050000,0.00000000
19.066667,0.00000000
19.083333,0.00000000
19.100000,0.00010434
19.116667,0.00000000
19.133333,0.00029208
19.150000,0.00000000
19.166667,0.00075813
19.183333,0.00053001
19.200000,0.00000000
19.216667,0.00000000
19.233333,0.00000000
19.250000,0.00058676
19.266667,0.00050636
19.283333,0.00031894
19.300000,0.00021765
19.316667,0.00013591
19.333333,0.00010482
19.350000,0.00000000
19.366667,0.00000000
19.383333,0.00028049
19.400000,0.00032134
19.416667,0.00041502
19.433333,0.00004100
19.450000,0.00060751
19.466667,0.00000000
19.483333,0.00000000
19.500000,0.00000000
19.516667,0.00000000
19.533333,0.00000000
19.550000,0.00000000
19.566667,0.00000000
19.583333,0.00044255
19.600000,0.00109171
19.616667,0.00000000
19.633333,0.00008219
19.650000,0.00000000
19.666667,0.00000000
19.683333,0.00040974
19.700000,0.00000000
19.716667,0.00027019
19.733333,0.00000000
19.750000,0.00016770
19.766667,0.00000000
19.783333,0.00020913
19.800000,0.00000000
19.816667,0.00021937
19.833333,0.00027425
19.850000,0.00000000
19.866667,0.00000000
19.883333,0.00000000
19.900000,0.00027008
19.916667,0.00064249
19.933333,0.00000000
19.950000,0.00051796
19.966667,0.00000000
19.983333,0.00000000
20.000000,0.00082850
20.016667,0.00000000
20.033333,0.00068318
20.050000,0.00041094
20.066667,0.00000000
20.083333,0.00000000
20.100000,0.00000000
20.116667,0.00000000
20.133333,0.00028044
20.150000,0.00000000
20.166667,0.00000000
20.183333,0.00068298
20.200000,0.00033338
20.216667,0.00000000
20.233333,0.00070212
20.250000,0.00000000
20.266667,0.00043771
20.283333,0.00047788
20.300000,0.00008999
20.316667,0.00067005
20.333333,0.00026299
20.350000,0.00000000
20.366667,0.00000000
20.383333,0.00000000
20.400000,0.00000000
20.416667,0.00000000
20.433333,0.00000000
20.450000,0.00000000
20.466667,0.00081708
20.483333,0.00000000
20.500000,0.00063596
20.516667,0.00000000
20.533333,0.00046922
20.550000,0.00000000
20.566667,0.00028927
20.583333,0.00022014
20.600000,0.00000000
20.616667,0.00000000
20.633333,0.00033018
20.650000,0.00000000
20.666667,0.00073296
20.683333,0.00006212
20.700000,0.00000000
20.716667,0.00000000
20.733333,0.00079999
20.750000,0.00008964
20.766667,0.00000000
20.783333,0.00000000
20.800000,0.00036177
20.816667,0.00006154
20.833333,0.00032441
20.850000,0.00000000
20.866667,0.00000000
20.883333,0.00013071
20.900000,0.00067297
20.916667,0.00000000
20.933333,0.00000000
20.950000,0.00013945
20.966667,0.00000000
20.983333,0.00000000
21.000000,0.00000000
21.016667,0.00000000
21.033333,0.00115492
21.050000,0.00091960
21.066667,0.00001241
21.083333,0.00057271
21.100000,0.00023193
21.116667,0.00018165
21.133333,0.00051363
21.150000,0.00088230
21.166667,0.00012146
